id,schema_version,status,source_id,child_id,confidence,notes,parent_id,relationship_type,source_locator,valid_from,valid_to,verification_status
REL-DJ-A9D0C9EEA46754E7,2.0.0,current,SRC-DJ-PRESIDENCY-REGIONS-2026,ENT-DJ-REGION-ALI-SABIEH,high,Special-capital and regional paths remain separate.,ENT-DJ-COUNTRY,administrative_parent,Presidency region Ali Sabieh; RGPH-3 population 76414,,,source_verified
REL-DJ-B97896B2260A5ECD,2.0.0,current,SRC-DJ-LAW-122-CITY-2005,ENT-DJ-COMMUNE-BOULAOS,high,Special-capital and regional paths remain separate.,ENT-DJ-DJIBOUTI-CITY,administrative_parent,Law 122 Article 2: commune Boulaos,,,source_verified
REL-DJ-C23BC02B0A8A5262,2.0.0,current,SRC-DJ-PRESIDENCY-REGIONS-2026,ENT-DJ-REGION-ARTA,high,Special-capital and regional paths remain separate.,ENT-DJ-COUNTRY,administrative_parent,Presidency region Arta; RGPH-3 population 48922,,,source_verified
REL-DJ-CC09C6B66BB25D92,2.0.0,current,SRC-DJ-DECENTRALISATION-ROADMAP-2020,ENT-DJ-SUBPREFECTURE-ALAYLOU-DABA,high,Special-capital and regional paths remain separate.,ENT-DJ-REGION-OBOCK,administrative_parent,Roadmap Table 3: Alaïlli-Daba under Obock,,,source_verified
REL-DJ-CF5CD494D48858B4,2.0.0,current,SRC-DJ-LAW-122-CITY-2005,ENT-DJ-COMMUNE-BALBALA,high,Special-capital and regional paths remain separate.,ENT-DJ-DJIBOUTI-CITY,administrative_parent,Law 122 Article 2: commune Balbala,,,source_verified
REL-DJ-DB26286EEDD25E7A,2.0.0,current,SRC-DJ-DECENTRALISATION-ROADMAP-2020,ENT-DJ-SUBPREFECTURE-KHOR-ANGAR,high,Special-capital and regional paths remain separate.,ENT-DJ-REGION-OBOCK,administrative_parent,Roadmap Table 3: Khor-Angar under Obock,,,source_verified
REL-DJ-F881D2E934035DDF,2.0.0,current,SRC-DJ-PRESIDENCY-REGIONS-2026,ENT-DJ-REGION-DIKHIL,high,Special-capital and regional paths remain separate.,ENT-DJ-COUNTRY,administrative_parent,Presidency region Dikhil; RGPH-3 population 66196,,,source_verified
REL-DJ-F92A8C6CCB005B03,2.0.0,current,SRC-DJ-DECENTRALISATION-ROADMAP-2020,ENT-DJ-SUBPREFECTURE-DORRA,high,Special-capital and regional paths remain separate.,ENT-DJ-REGION-TADJOURAH,administrative_parent,Roadmap Table 3: Dorra under Tadjourah,,,source_verified
REL-DZ-00F0A8FBB3F35BB9,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-44,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 44: Aïn Defla,,,verified
REL-DZ-0A20F91C7F3A539F,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-01,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 01: Adrar,,,verified
REL-DZ-0E5DFB75BDA35145,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-BIR-EL-ATER,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: Bir El Ater promoted from Tébessa; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-12A5D5EAB02E5DFA,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-04,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 04: Oum El Bouaghi,,,verified
REL-DZ-153DDAFD4D2C541C,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-21,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 21: Skikda,,,verified
REL-DZ-1B6DDC717EB95E1F,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-49,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 49: Timimoun,,,verified
REL-DZ-2187A4CFA83B515F,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-38,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 38: Tissemsilt,,,verified
REL-DZ-22E71DC0E0B1586F,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-31,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 31: Oran,,,verified
REL-DZ-233EE32CFA375328,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-35,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 35: Boumerdès,,,verified
REL-DZ-241AA4A218EC579D,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-10,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 10: Bouira,,,verified
REL-DZ-248A8D643AE95F61,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-47,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 47: Ghardaïa,,,verified
REL-DZ-2AF55A47CDAA500C,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-18,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 18: Jijel,,,verified
REL-DZ-2FC7FDD7F7925F24,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-46,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 46: Aïn Témouchent,,,verified
REL-DZ-3C5489B58FD053ED,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-EL-KANTARA,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: El Kantara promoted from Biskra; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-3E683B065F5B589F,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-58,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 58: El Meniaa,,,verified
REL-DZ-42DCA103215A51EF,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-11,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 11: Tamanrasset,,,verified
REL-DZ-4308CE3374A65B3F,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-23,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 23: Annaba,,,verified
REL-DZ-46E0F0FE014A5483,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-40,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 40: Khenchela,,,verified
REL-DZ-50127B6674BB5F6E,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-14,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 14: Tiaret,,,verified
REL-DZ-552CF9C6EBDB5523,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-51,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 51: Ouled Djellal,,,verified
REL-DZ-62EBFA7D0419575A,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-BOU-SAADA,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: Bou Saâda promoted from M’Sila; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-663EE9210E955B1B,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-KSAR-EL-BOUKHARI,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: Ksar El Boukhari promoted from Médéa; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-670CEF87E2155BDA,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-MESSAAD,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: Messaad promoted from Djelfa; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-6B7CC838DD905B31,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-45,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 45: Naâma,,,verified
REL-DZ-6E12A0E63AC25FB2,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-09,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 09: Blida,,,verified
REL-DZ-6E7B8235402F5CFB,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-50,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 50: Bordj Badji Mokhtar,,,verified
REL-DZ-73C0750E525F5373,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-02,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 02: Chlef,,,verified
REL-DZ-755BB8F0C18E5A74,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-36,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 36: El Tarf,,,verified
REL-DZ-756ACF5798C95784,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-41,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 41: Souk Ahras,,,verified
REL-DZ-7E704C0E61E55A86,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-08,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 08: Béchar,,,verified
REL-DZ-8138A525CECE587C,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-30,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 30: Ouargla,,,verified
REL-DZ-86BC268E2D2054BE,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-BARIKA,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: Barika promoted from Batna; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-8AD4A10B34F85BEB,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-KSAR-CHELLALA,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: Ksar Chellala promoted from Tiaret; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-8B19AB3442D35E07,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-56,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 56: Djanet,,,verified
REL-DZ-8BABB67E3B6959A7,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-19,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 19: Sétif,,,verified
REL-DZ-8CC0E26466145625,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-22,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 22: Sidi Bel Abbès,,,verified
REL-DZ-8CCC4354C13151B0,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-52,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 52: Béni Abbès,,,verified
REL-DZ-8EFE11B0E8C855A3,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-25,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 25: Constantine,,,verified
REL-DZ-94CA3579ABA750C9,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-12,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 12: Tébessa,,,verified
REL-DZ-9AAA520BAF0A55D8,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-57,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 57: El M’Ghair,,,verified
REL-DZ-9BCE42ADB29A58F8,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-55,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 55: Touggourt,,,verified
REL-DZ-9FF74B6935A95C5F,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-28,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 28: M’Sila,,,verified
REL-DZ-A2146DFBF4B15D12,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-16,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 16: Alger,,,verified
REL-DZ-A5EE3172F8E55E49,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-32,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 32: El Bayadh,,,verified
REL-DZ-A8CA274B07A7593B,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-33,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 33: Illizi,,,verified
REL-DZ-AC4A0B78BDBF5667,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-AFLOU,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: Aflou promoted from Laghouat; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-B0634D57D4C559A8,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-05,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 05: Batna,,,verified
REL-DZ-B0F2B7FF38F35EDE,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-27,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 27: Mostaganem,,,verified
REL-DZ-B5C73F12376D5A21,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-39,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 39: El Oued,,,verified
REL-DZ-B60589FA5A595EDD,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-37,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 37: Tindouf,,,verified
REL-DZ-BAFCA66D349456BB,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-20,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 20: Saïda,,,verified
REL-DZ-BB3B1ECFC4795064,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-34,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 34: Bordj Bou Arréridj,,,verified
REL-DZ-BBEBE91D35485774,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-07,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 07: Biskra,,,verified
REL-DZ-BEFD385E0B025566,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-53,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 53: In Salah,,,verified
REL-DZ-C04571AF65BF5DAB,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-17,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 17: Djelfa,,,verified
REL-DZ-C217CAC9E6C759EC,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-06,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 06: Béjaïa,,,verified
REL-DZ-C250F309F5CD5A13,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-AIN-OUSSERA,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: Aïn Oussera promoted from Djelfa; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-C2A3FF975B875D02,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-54,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 54: In Guezzam,,,verified
REL-DZ-C3DDB8E4E6925CC1,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-13,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 13: Tlemcen,,,verified
REL-DZ-C997E48D5E6C5A3A,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-26,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 26: Médéa,,,verified
REL-DZ-CE24A542F21252D5,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-43,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 43: Mila,,,verified
REL-DZ-CF76EA90419C51D2,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-29,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 29: Mascara,,,verified
REL-DZ-CFA8103DB80E5C87,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-15,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 15: Tizi Ouzou,,,verified
REL-DZ-DA269228F4235E25,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-03,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 03: Laghouat,,,verified
REL-DZ-DE143BA0496556E8,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-EL-ARICHA,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: El Aricha promoted from Tlemcen; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-DE1CD1209E315C0D,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-42,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 42: Tipaza,,,verified
REL-DZ-E9E57488D5BD51CB,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-24,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 24: Guelma,,,verified
REL-DZ-F16276D811EF5F23,2.0.0,proposed,SRC-DZ-INTERIOR-69-TRANSITION-2025,ENT-DZ-WILAYA-FUTURE-EL-ABIODH-SIDI-CHEIKH,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,2025 bill: El Abiodh Sidi Cheikh promoted from El Bayadh; full prerogatives 2027-01-01,2027-01-01,,source_verified
REL-DZ-F1DB22E474405C98,2.0.0,current,SRC-DZ-ONS-CGN-2021,ENT-DZ-WILAYA-48,high,Future status does not enter current denominator.,ENT-DZ-COUNTRY,administrative_parent,CGN 2021 wilaya code 48: Relizane,,,verified
REL-E007A9D0A343551B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33511127,high,,ENT-TN-DELEGATION-E56B524C71BE,administrative_parent,ADM4 row / research sector code 33511127; dated ADM3 parent 3351,,,verified
REL-E0137B45EED0571A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-EE60D65B9935,high,,ENT-TN-GOVERNORATE-902616FE3988,administrative_parent,ADM3 row / dated 264-delegation research code 5251,,,verified
REL-E065154C982051A5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42571514,high,,ENT-TN-DELEGATION-184C444E7833,administrative_parent,ADM4 row / research sector code 42571514; dated ADM3 parent 4257,,,verified
REL-E077FCF865385281,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-4127,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-46D8F9A49020,boundary_intersects,"sector evidence rows: 41601451,41601452",,,source_verified
REL-E08324C03FCB5998,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115557,high,,ENT-TN-DELEGATION-6027493801C5,administrative_parent,ADM4 row / research sector code 115557; dated ADM3 parent 1155,,,verified
REL-E0BC31C92EC2591D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2158659,high,,ENT-TN-DELEGATION-E8E2CE15323A,administrative_parent,ADM4 row / research sector code 2158659; dated ADM3 parent 2158,,,verified
REL-E0CF182B7C3558D1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32571088,high,,ENT-TN-DELEGATION-A9FD50013858,administrative_parent,ADM4 row / research sector code 32571088; dated ADM3 parent 3257,,,verified
REL-E0F93200C80459BA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1762565,high,,ENT-TN-DELEGATION-F7ED1EE6DC53,administrative_parent,ADM4 row / research sector code 1762565; dated ADM3 parent 1762,,,verified
REL-E0FD822153EA50C6,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-1111,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-0B11B353C556,boundary_intersects,"sector evidence rows: 115926,115927,115928,115929,115930,115931,11599998,11599999",,,source_verified
REL-E100208BEA145591,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2257752,high,,ENT-TN-DELEGATION-36D776E11570,administrative_parent,ADM4 row / research sector code 2257752; dated ADM3 parent 2257,,,verified
REL-E11A08A9D7C3553F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-62532009,high,,ENT-TN-DELEGATION-21A9D436EAA7,administrative_parent,ADM4 row / research sector code 62532009; dated ADM3 parent 6253,,,verified
REL-E13EEAA5E34F5C9D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42611540,high,,ENT-TN-DELEGATION-52AE19694D81,administrative_parent,ADM4 row / research sector code 42611540; dated ADM3 parent 4261,,,verified
REL-E14E5EFFC10057D1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32551075,high,,ENT-TN-DELEGATION-00EC6583A4A3,administrative_parent,ADM4 row / research sector code 32551075; dated ADM3 parent 3255,,,verified
REL-E16698A9993A59D0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32521060,high,,ENT-TN-DELEGATION-7D47DBFD2C6B,administrative_parent,ADM4 row / research sector code 32521060; dated ADM3 parent 3252,,,verified
REL-E16FF2606A8F5C42,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33541157,high,,ENT-TN-DELEGATION-64DEA9083EA0,administrative_parent,ADM4 row / research sector code 33541157; dated ADM3 parent 3354,,,verified
